,target_order,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
240,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness']",Group Size Disparity,0.29848168640029626,0.1351875260201941,0.36764866769431603,4744499963407.022,0.6586305684262782,0.05833525232182622
241,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness']",Prevalence Disparity,0.05551123526263653,0.00571632142443398,0.07558490801110074,109333250191.78105,0.7678836483694831,0.004320170124815
242,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness']",equal_opportunity,0.10654549237124285,0.02478916430536186,0.15738554491042622,1994006569264.6426,0.7256818344410256,0.01442311234534232
243,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness']",disparate_parity,0.09295014440722801,0.016607884010548017,0.1288372044050178,1301505343368.6057,0.6766308330387105,0.010347794797382372
244,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness']",individual_fairness,0.04553096732525505,0.004514084188887199,0.06714875447896378,0.15712269184675373,0.1395020195870607,0.00170893741318624
245,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity']",Group Size Disparity,0.2985971708529921,0.13521735565248602,0.3676844497672157,4715464684841.043,0.6590046208230098,0.05832077014136661
246,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity']",Prevalence Disparity,0.05545111409237258,0.0057004237378062905,0.07548025512803919,108839228342.5952,0.768056318085198,0.00430868674502591
247,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity']",equal_opportunity,0.10654549239358557,0.0247891643121711,0.15738554493336196,1994006569033.2864,0.7256818345209072,0.014423112349027888
248,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity']",disparate_parity,0.09290041038979907,0.01660445431672825,0.12882089520795492,1340937895189.9849,0.6762908386436762,0.0103287786883624
249,"['equal_opportunity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity']",individual_fairness,0.04536628261109027,0.00449196357572054,0.06697610824194869,0.1571625666176373,0.13950676384840696,0.0017069123564624699
250,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness']",Group Size Disparity,0.29828199591100063,0.13499120293062275,0.3673777967242065,4697249169701.507,0.6584389886836328,0.058250344002050945
251,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness']",Prevalence Disparity,0.05530111921974627,0.00569923870371219,0.07547146195269552,109242946931.90146,0.765062349954563,0.004308396429781909
252,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness']",equal_opportunity,0.10654549237099384,0.024789164293556643,0.15738554487266823,1994006559013.8906,0.725681834471853,0.01442311233606589
253,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness']",disparate_parity,0.09286593089034735,0.016566655856605696,0.1286638801559223,1292043279485.0676,0.6769224513889498,0.01031104489133882
254,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness']",individual_fairness,0.04529713897690037,0.00447641818075433,0.06686840592095286,0.15707563650366163,0.13922811606560836,0.0016959972402385399
255,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity']",Group Size Disparity,0.29830301306568613,0.13497303535113064,0.36735470831285183,4702404525132.867,0.6584827271801369,0.05823335925789338
256,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity']",Prevalence Disparity,0.05531058965385381,0.0057018450978249405,0.0754911094230494,114853800390.69157,0.7647098360250331,0.004311037272120371
257,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity']",equal_opportunity,0.10654549230770163,0.02478916427831944,0.1573855448255283,1994006571983.9597,0.7256818342419725,0.014423112327597631
258,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity']",disparate_parity,0.09293179898830811,0.01660431213249414,0.1288111063443274,1276616510091.5615,0.6767041305648522,0.01033004682468466
259,"['equal_opportunity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity']",individual_fairness,0.04529777759768893,0.004449707456183271,0.06667975231494969,0.1563917497835947,0.139026315804394,0.0016961609673385198
260,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity']",Group Size Disparity,0.2984320739123846,0.13515318540208324,0.3675999804399083,4676880497880.535,0.6585299578234838,0.05830996521023305
261,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity']",Prevalence Disparity,0.05550259453001177,0.00570276429484808,0.07549785278622612,106312886107.73337,0.7684728476527696,0.00430933084341704
262,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity']",equal_opportunity,0.10654549232655972,0.02478916429182536,0.1573855448690643,1994006576232.2397,0.7256818341301561,0.014423112336344463
263,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity']",disparate_parity,0.09272401288331096,0.016519135134126638,0.12849095546120895,1312685387743.481,0.6756256517087295,0.01028010041073783
264,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity']",individual_fairness,0.045415982367725184,0.00451044254703122,0.06711997001024658,0.15699815766847908,0.13932830780555056,0.00171060581967627
265,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity']",Group Size Disparity,0.29855780500042145,0.1352826187751072,0.3677758208458054,4709709191362.596,0.6586699119522106,0.058361778847811144
266,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity']",Prevalence Disparity,0.055393843266473355,0.00571399150391262,0.07557124877129583,106509804641.70688,0.7658012489691475,0.00431931073938854
267,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity']",equal_opportunity,0.10654549240063696,0.024789164312463818,0.15738554493410067,1994006569167.8774,0.7256818345822105,0.014423112347406439
268,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity']",disparate_parity,0.09295928480180876,0.01663446947761935,0.1289345272279961,1276447609031.7983,0.6780060364194646,0.01034349491077784
269,"['equal_opportunity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity']",individual_fairness,0.04545071774646577,0.00449554101693082,0.06700258633140854,0.15754207068038423,0.13953779669657634,0.0017061387082679697
270,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",Group Size Disparity,0.29834037754116494,0.13475001392685798,0.36704555151945933,4731927422846.834,0.6586500288856364,0.05812721099164331
271,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",Prevalence Disparity,0.05545845475030682,0.00572004056290323,0.07561098712103434,110477514902.13203,0.766536410233613,0.00432113299440321
272,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",equal_opportunity,0.10654549237172913,0.02478916429251431,0.15738554487139672,1994006561240.0054,0.7256818344830139,0.014423112336346031
273,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",disparate_parity,0.0927127027545944,0.016538673785911652,0.12856506926763664,1309757017519.8228,0.6758444379409385,0.010303032794047939
274,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'individual_fairness']",individual_fairness,0.045484909668132935,0.0045094897170504895,0.06711461495485777,0.15658746241186644,0.1393137081366762,0.00171546772932916
275,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",Group Size Disparity,0.2981501941593758,0.134873502160348,0.3672162285012452,4717969206241.481,0.6581879493459566,0.05816988492982237
276,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",Prevalence Disparity,0.05544965271396696,0.00572251143422129,0.07562421519512263,111621440520.09233,0.7670521925854463,0.00432257140895294
277,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",equal_opportunity,0.10654549234386816,0.02478916428832096,0.15738554485901382,1994006572015.7766,0.7256818341975564,0.014423112333651872
278,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",disparate_parity,0.09279366566277442,0.01657966778844236,0.12872602903943453,1306774508983.2776,0.6755796008749066,0.01032372473415542
279,"['equal_opportunity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness', 'disparate_parity']",individual_fairness,0.045368738475081674,0.00447927329482727,0.0668958350801383,0.1569539105424968,0.1394214774338932,0.00170602880137305
280,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",Group Size Disparity,0.2982950858182652,0.13470635981531068,0.3669903121146958,4729508604535.06,0.6583679135366916,0.05814022714092689
281,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",Prevalence Disparity,0.05544475516239278,0.00572032784414737,0.07561024848828674,113441537656.24821,0.7664913930543181,0.00432179950581138
282,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",equal_opportunity,0.10654549236657988,0.024789164305763244,0.15738554491236775,1994006568482.6138,0.7256818343245132,0.0144231123438923
283,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",disparate_parity,0.09282929286562856,0.01661418187867502,0.12886096265989763,1331718289879.4019,0.674908805370819,0.01033980761618613
284,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness']",individual_fairness,0.04555887066477459,0.00451923649388383,0.06718582058377495,0.1573111964801877,0.13959519822617777,0.00171341034317345
285,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",Group Size Disparity,0.29815329498474485,0.1348795037551202,0.36722049547623425,4725965227627.834,0.6579135021522471,0.05819827465003269
286,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",Prevalence Disparity,0.05543117905553826,0.00570597351375321,0.07551742094491089,114376122787.77727,0.7671147388520074,0.00431224713523187
287,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",equal_opportunity,0.10654549239575577,0.02478916430632472,0.1573855449145614,1994006557347.6777,0.7256818345313485,0.01442311234557977
288,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",disparate_parity,0.092728383601026,0.01662019316391402,0.12887869252413484,1306350165764.9277,0.6743896619212053,0.010341870332747432
289,"['equal_opportunity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity']",individual_fairness,0.04531865318885892,0.004482860762766319,0.06692411048597498,0.15671848408653316,0.13907478890296693,0.00170379651199573
290,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",Group Size Disparity,0.2981524981223959,0.13477962910981067,0.3670898025850665,4707632373845.62,0.6581123048520933,0.05815167757271715
291,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",Prevalence Disparity,0.05544565516712382,0.00571165746512083,0.07555553012731203,110106966638.52385,0.7669033862652739,0.004316491857278259
292,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",equal_opportunity,0.10654549234697082,0.024789164296187792,0.15738554488275644,1994006570936.841,0.7256818343019549,0.014423112339845601
293,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",disparate_parity,0.09286353802686831,0.0166154500200764,0.12885964976285008,1274416867999.082,0.6761647552400719,0.01034163178203088
294,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity']",individual_fairness,0.04515705275649221,0.004449860705807619,0.0666682112124713,0.15666777958412575,0.13887348083698006,0.0016920693178395698
295,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",Group Size Disparity,0.2982176771126511,0.13477549380141216,0.3670838575738201,4754019290520.086,0.6584458790496335,0.05814014105064604
296,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",Prevalence Disparity,0.05546853230160418,0.0057199935039809096,0.07561166803388722,114463244839.2541,0.7668659896296621,0.0043222632919395
297,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",equal_opportunity,0.10654549234298642,0.024789164284742933,0.15738554484606143,1994006560786.394,0.7256818342577802,0.01442311233105536
298,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",disparate_parity,0.092812864981005,0.01659135218722696,0.12877157346825135,1292675922291.1184,0.6755912897715242,0.01033252791933573
299,"['equal_opportunity', 'Prevalence Disparity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity']",individual_fairness,0.045000029978868206,0.004380556758894779,0.06616314945216258,0.15626676585758623,0.13877688273840832,0.0016715980276911801
300,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness']",Group Size Disparity,0.29832110285075364,0.1349564832919068,0.3673312310243636,4719499546504.986,0.6585565188820817,0.05821448983470732
301,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness']",Prevalence Disparity,0.05541534622388433,0.00570956095628063,0.07554224022204996,106552436451.78918,0.7651201833119553,0.004317483301232809
302,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness']",equal_opportunity,0.10654549236456323,0.02478916429330765,0.15738554487348078,1994006559123.859,0.7256818343599136,0.014423112336933242
303,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness']",disparate_parity,0.09284764613330239,0.01661756359868969,0.12887061967586197,1290133698175.6,0.6767061216199363,0.01033896224767874
304,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity', 'individual_fairness']",individual_fairness,0.04551842549425143,0.004524125644500349,0.06722246398508494,0.15661444740913558,0.1393392158158744,0.0017108045171477602
305,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity']",Group Size Disparity,0.2985046611655276,0.13502752475663335,0.3674245275319851,4694442743441.14,0.6587974954385609,0.05823443289304074
306,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity']",Prevalence Disparity,0.055465329472667156,0.00573153650430563,0.07568675525580047,114580032386.16133,0.7656739108396201,0.00433359271934493
307,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity']",equal_opportunity,0.10654549236924826,0.024789164310078403,0.15738554492793586,1994006567430.1062,0.7256818343968499,0.014423112346214167
308,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity']",disparate_parity,0.09277353421391575,0.016572491036025892,0.1286976817321188,1264827712622.5151,0.676354488556975,0.010310236409334471
309,"['equal_opportunity', 'disparate_parity', 'Group Size Disparity', 'individual_fairness', 'Prevalence Disparity']",individual_fairness,0.04531450040650235,0.00446723612123309,0.06680685239857083,0.1567577754092,0.13893080260320276,0.0016949629820884999
310,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness']",Group Size Disparity,0.2983196672506364,0.13497809489564963,0.36735753590295483,4727282427540.106,0.6584607619203177,0.05822423644923874
311,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness']",Prevalence Disparity,0.05541765455826795,0.0057293171481802,0.07567589569265146,111449312101.44028,0.7652310307193417,0.004331958977397581
312,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness']",equal_opportunity,0.10654549238436026,0.02478916430453158,0.15738554490877904,1994006564183.4324,0.7256818343462448,0.01442311234375794
313,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness']",disparate_parity,0.09269877025231991,0.016575502391363774,0.12870642187524609,1268513708871.6218,0.6758134353776654,0.010311761522173338
314,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity', 'individual_fairness']",individual_fairness,0.045601430094830434,0.00453763388446122,0.06732351562472992,0.15750439384952614,0.13972456413999912,0.00172025837160261
315,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity']",Group Size Disparity,0.298034510577608,0.13471655437898147,0.3670026729846255,4747023732518.269,0.6580705925970938,0.05813897463472619
316,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity']",Prevalence Disparity,0.05541080072823259,0.0057270077133946195,0.0756547838841898,113553423229.00723,0.7651557348265869,0.00432681810001402
317,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity']",equal_opportunity,0.10654549238442297,0.02478916429638376,0.15738554488390671,1994006567988.3755,0.7256818344335464,0.014423112337694638
318,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity']",disparate_parity,0.09294545475866792,0.016634179407481818,0.12893267779631656,1280899430726.4097,0.6769494244282684,0.01035034619692431
319,"['equal_opportunity', 'disparate_parity', 'Prevalence Disparity', 'individual_fairness', 'Group Size Disparity']",individual_fairness,0.04525223181347744,0.00443987677306105,0.06659750353971657,0.15680160469792698,0.13946719308288597,0.00169329414116716
320,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity']",Group Size Disparity,0.29830454707743764,0.13498718921165348,0.36736865227236704,4670596060214.997,0.6584692669728148,0.058244091765509
321,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity']",Prevalence Disparity,0.05539214793470534,0.00572149148902698,0.07562151041347316,115711191501.5918,0.7650722833134274,0.0043259791585536795
322,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity']",equal_opportunity,0.10654549234170929,0.02478916427854636,0.15738554482773864,1994006582208.107,0.7256818342685413,0.01442311233153706
323,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity']",disparate_parity,0.09279354834097195,0.01659826409532512,0.12879333649144303,1293186123972.491,0.6762476498484173,0.01032235944668153
324,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity']",individual_fairness,0.04533731437495282,0.00445474726825772,0.06671489912626469,0.15720684281812253,0.1398610742121072,0.00169412079572991
325,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",Group Size Disparity,0.2979639486123092,0.13473274816733338,0.3670259421354635,4682839080680.105,0.6579321901669359,0.058121408875900206
326,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",Prevalence Disparity,0.05534693471641884,0.00571623018080335,0.07558618578736201,113585304805.9126,0.7647129164104611,0.00431986272694053
327,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",equal_opportunity,0.10654549232821989,0.02478916428542672,0.15738554484895367,1994006553885.2695,0.7256818341987523,0.01442311233351343
328,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",disparate_parity,0.09286157228885603,0.0166112608070143,0.12884370406567436,1275654629491.4634,0.6769479392112783,0.0103374712511679
329,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",individual_fairness,0.04538480591332487,0.004471336775809511,0.06683372283156265,0.15662720323855506,0.139271647547059,0.0016989284235821099
330,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",Group Size Disparity,0.2981726254372758,0.13498960366847385,0.3673723540961251,4688961272948.857,0.6582176717427873,0.05824223086220979
331,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",Prevalence Disparity,0.05545731042517062,0.00569726418391434,0.07545801981156146,110269406580.89177,0.7679537007783089,0.004306934828257189
332,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",equal_opportunity,0.10654549242232028,0.02478916430888922,0.15738554492173504,1994006562116.6284,0.7256818345971501,0.01442311234905099
333,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",disparate_parity,0.09261608812014797,0.0164957384513988,0.12840120481905007,1343626101404.624,0.6758799468379542,0.010282906618399892
334,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",individual_fairness,0.04530282125790245,0.0044657894112334505,0.06678971225657915,0.15730299822500457,0.13940584975890496,0.00169806242709735
335,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",Group Size Disparity,0.2983373181104723,0.13497690522469247,0.36735691841847384,4743340991491.197,0.6584987288882063,0.05824881987279288
336,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",Prevalence Disparity,0.05538404392958719,0.0057082790499162,0.07553352517898568,112358390230.73257,0.7658014048783642,0.00431504520415035
337,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",equal_opportunity,0.10654549236308615,0.02478916429230684,0.1573855448701953,1994006566391.6548,0.7256818343061543,0.014423112337410962
338,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",disparate_parity,0.09303566520707397,0.016656955651261678,0.12902317456902143,1301725261568.0571,0.6777288392552461,0.01036165604304808
339,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",individual_fairness,0.04526032365308631,0.00444795749014843,0.06665687182081313,0.15721555503378398,0.13918508921257994,0.0016925900342333
340,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity']",Group Size Disparity,0.2982754217124192,0.13477264270698402,0.36708117154684206,4667533626959.826,0.658617754876605,0.05812544758521887
341,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity']",Prevalence Disparity,0.05546655560390734,0.00572404056098284,0.07563809887173137,109231261908.3939,0.7671112327283065,0.00432434907069534
342,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity']",equal_opportunity,0.10654549237827995,0.024789164302326007,0.1573855449039254,1994006573856.1296,0.7256818343779112,0.014423112343705738
343,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity']",disparate_parity,0.0927455782126839,0.016603437479241617,0.12880748023075472,1304417431119.079,0.6751505489132618,0.01033188257602501
344,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity']",individual_fairness,0.04526664730991866,0.00445520079062985,0.06671465569842279,0.15718451028293418,0.13929940727900078,0.00169392912198983
345,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity']",Group Size Disparity,0.2982590113394082,0.13485442119369823,0.36719464151272346,4753396232247.846,0.6582147288859366,0.05818747744198895
346,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity']",Prevalence Disparity,0.05541559012125907,0.00569473655547157,0.0754436095840762,110946268606.38965,0.7670923465767862,0.00430383718825386
347,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity']",equal_opportunity,0.10654549235761739,0.024789164293934678,0.1573855448751404,1994006562846.5347,0.7256818342375867,0.014423112336737121
348,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity']",disparate_parity,0.09266939025762647,0.016568774937372893,0.12868560960426556,1301536208780.753,0.6753358058047085,0.010309647235132061
349,"['equal_opportunity', 'individual_fairness', 'Prevalence Disparity', 'disparate_parity', 'Group Size Disparity']",individual_fairness,0.04528655795894286,0.00446173989864467,0.06676540572432739,0.15728075630183405,0.13946200710768672,0.00169641657309632
350,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity']",Group Size Disparity,0.2982168781810447,0.13486210516569141,0.36720202414950787,4655759523892.464,0.6582837213643173,0.05818433610519467
351,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity']",Prevalence Disparity,0.0552919995736358,0.0056958178878247,0.07545092938373399,113011540135.49036,0.7647633053450557,0.00430619667667751
352,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity']",equal_opportunity,0.10654549232788593,0.02478916427834346,0.15738554482616388,1994006561652.8228,0.7256818342470713,0.01442311232904828
353,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity']",disparate_parity,0.09285219913915392,0.016601830586534142,0.1288058393745179,1268361136639.8286,0.6763486813744375,0.01032441514524215
354,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Group Size Disparity', 'Prevalence Disparity']",individual_fairness,0.045296296928904946,0.0044643174691495185,0.06677867280784108,0.15694595697950495,0.13913198819937597,0.0016957462931519
355,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity']",Group Size Disparity,0.2980384648930571,0.13471649189211016,0.36700260141107893,4665817779957.744,0.657872674684888,0.05812990870114739
356,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity']",Prevalence Disparity,0.05532768958536964,0.00570696861341208,0.07552552682983746,112210298510.67444,0.7647367122088576,0.00431503673120621
357,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity']",equal_opportunity,0.10654549233223205,0.024789164287148523,0.157385544852687,1994006569923.6138,0.7256818341942062,0.01442311233354355
358,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity']",disparate_parity,0.09288772728234086,0.01661483341123742,0.12885861584246533,1279813727405.6353,0.6765236836409387,0.01033478638149839
359,"['equal_opportunity', 'individual_fairness', 'disparate_parity', 'Prevalence Disparity', 'Group Size Disparity']",individual_fairness,0.04529958142786707,0.004468413174470829,0.06681019983584353,0.15689547550759003,0.13918601152860005,0.00169946646220488
