,target_order,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
3262,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",2,individual_fairness,0.043453438857944,0.0039351200409679,0.062730535156078,0.1486828884020403,0.1338862547756825,0.0015394857688727
3263,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",2,Prevalence Disparity,0.0545591987810306,0.0055233464626079,0.0743192200080699,437763697235.64233,0.7658917700996543,0.0042088416625357
3264,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",2,Group Size Disparity,0.2983899752207611,0.1327488716086337,0.3643471855368635,5821757930357.136,0.6752239716298989,0.0587588773264818
3265,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",3,equal_opportunity,0.1068142577077109,0.0253554850250141,0.1592340573652953,3281583353027.085,0.7251069278676319,0.0147764998253749
3266,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",3,disparate_parity,0.0952986897018229,0.0174084154385857,0.131940954364389,1830968656370.132,0.6780314188907764,0.0107923175877403
3267,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",3,individual_fairness,0.04528858195856,0.0044487351031688,0.0666988388442324,0.1573062468715659,0.1398697055728376,0.0016863057066714
3268,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",3,Prevalence Disparity,0.0563224628258398,0.0058394756622063,0.076416461984355,8.717062745717023,0.7714703187405463,0.0044182023478704
3269,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",3,Group Size Disparity,0.2965764902044747,0.1353382467216315,0.3678834689431309,4775784805471.854,0.6384483477519924,0.0571036530521501
3270,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",4,equal_opportunity,0.1082746944416342,0.0256769548309227,0.1602403033912591,2817662119640.264,0.729370761831462,0.014778619086201
3271,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",4,disparate_parity,0.0909311374748982,0.0153271888430855,0.123803024369704,1544105277274.1812,0.6665253307817807,0.0097291870653647
3272,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",4,individual_fairness,0.044899080177943,0.0042891112109527,0.0654913063768985,0.1610460438444072,0.141328094121635,0.0016340354347886
3273,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",4,Prevalence Disparity,0.0541471227335154,0.0052579691998599,0.0725118555814147,5.705248226215248,0.749575081916917,0.0040260842497961
3274,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",4,Group Size Disparity,0.299518204385743,0.1347099802496222,0.3670285823333413,4667134147173.984,0.6531996940409157,0.0579690789831685
3275,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",5,equal_opportunity,0.1036547149563222,0.0236093811374171,0.1536534449253162,1159287757868.8137,0.7231434485606947,0.0137974820508752
3276,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",5,disparate_parity,0.0906197177517277,0.0159164066518676,0.1261602419618307,798055510831.5737,0.6675075247416962,0.0098939828120497
3277,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",5,individual_fairness,0.0452650875772749,0.0042986727525862,0.0655642642953174,0.1551147121956645,0.1395090594212885,0.0016688930843395
3278,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",5,Prevalence Disparity,0.0552647107509436,0.0056574387929476,0.0752159477301698,454412989520.03735,0.7721363076876749,0.0042828749316136
3279,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",5,Group Size Disparity,0.2963510207648393,0.1306933336698767,0.3615153297854417,6912065421986.554,0.6602213978402044,0.0572718869041953
3280,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",6,equal_opportunity,0.108667490134195,0.0261645927011894,0.1617547300736192,1900533465232.942,0.7294634225323064,0.0150379241377591
3281,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",6,disparate_parity,0.094801093501646,0.0174620776786807,0.1321441549168207,1338768849244.4055,0.6838167865728997,0.0105742557689259
3282,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",6,individual_fairness,0.0470783852780495,0.0050172529086736,0.070832569547304,0.1590051064723203,0.1424332704685751,0.0018921540450108
3283,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",6,Prevalence Disparity,0.0559263558057753,0.0060103920148429,0.0775267180708881,56.91032064087888,0.7688211838298823,0.0044428821495779
3284,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",6,Group Size Disparity,0.2940282626271667,0.1323337662799186,0.3637770832253161,745104616314.1893,0.6553001223821766,0.0576758816642613
3285,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",7,equal_opportunity,0.1080705953738527,0.0251641607364219,0.1586321554301709,1939216030711.852,0.722521088757427,0.0145122897712886
3286,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",7,disparate_parity,0.091386061342223,0.0160562387161638,0.1267132144496532,1249041276727.6848,0.6655213031663,0.0099474649041925
3287,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",7,individual_fairness,0.0462999004393775,0.0046323629040034,0.0680614641629419,0.172789804520738,0.1478774455775232,0.0017963345491612
3288,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",7,Prevalence Disparity,0.054711741299851,0.0055819926970568,0.074712734503944,7.701247392241928,0.747332406827609,0.0042336249031566
3289,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",7,Group Size Disparity,0.2943429618093598,0.1330054548354389,0.3646991291947911,8341030715870.714,0.6584463592047558,0.0578107946959922
3290,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",8,equal_opportunity,0.1040307149890643,0.0230999378921137,0.1519866372156241,2212017784047.7,0.72811014865433,0.0137133425246874
3291,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",8,disparate_parity,0.0907372703828368,0.0160713175532491,0.1267727003469168,1635976223088.3044,0.6637800817418958,0.0100427672549403
3292,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",8,individual_fairness,0.0459318525983556,0.0045121405941586,0.0671724690193732,0.1533854871005363,0.1377929245538214,0.0017197318986893
3293,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",8,Prevalence Disparity,0.0545029823847539,0.0056085605042546,0.0748903231683147,243676361151.1985,0.7545193052620665,0.0042403019793897
3294,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",8,Group Size Disparity,0.3049527682879039,0.1387168361985046,0.3724470918110446,6087102419250.14,0.6806134838034209,0.0600941129780548
3295,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",9,equal_opportunity,0.1057140796891863,0.0248207857678434,0.1575461385367582,1757106041932.9656,0.7282027134691121,0.0143228446754397
3296,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",9,disparate_parity,0.0922844522457568,0.0166736289347805,0.1291264068065885,1187289953650.6335,0.6801009657699754,0.0103939238521744
3297,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",9,individual_fairness,0.0453342365526025,0.0044616649200172,0.0667956953704145,0.1573208264832807,0.1400583691962568,0.0017241625814667
3298,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",9,Prevalence Disparity,0.0548407650769281,0.00553708099849,0.074411564951223,33.578617352638794,0.7725276602934599,0.0042368219860442
3299,"['equal_opportunity', 'disparate_parity', 'individual_fairness', 'Prevalence Disparity', 'Group Size Disparity']",9,Group Size Disparity,0.2934861544464079,0.1312968274749721,0.3623490409466707,1139255077963.2097,0.6438736454666077,0.0565492201480417
3300,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",0,equal_opportunity,0.1097220193553042,0.0272488325564498,0.1650722040697642,2307391358936.056,0.7209032467514017,0.0155476034688402
3301,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",0,individual_fairness,0.0457679106245988,0.0048185348465625,0.0694156671549193,0.1470697036204272,0.1326103374360506,0.0017011692056144
3302,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",0,Group Size Disparity,0.2958703468556856,0.1353415564971121,0.3678879673176497,6132932751306.919,0.6460319668714469,0.0572079724147754
3303,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",0,Prevalence Disparity,0.0567936563010674,0.0059926724498392,0.0774123533413062,33.284619043659994,0.7808141722630768,0.0045291277406169
3304,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",0,disparate_parity,0.094891868218228,0.0174674547561103,0.1321644988493896,1382154756905.6973,0.690077102903098,0.010904280564082
3305,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",1,equal_opportunity,0.1069235757026292,0.0241941176597985,0.155544584154507,2030062914754.9663,0.7247377619311285,0.014204373264085
3306,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",1,individual_fairness,0.0441337525850186,0.0041987432404535,0.0647977101482262,0.1558739773716451,0.1370636953567378,0.0015909999656152
3307,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",1,Group Size Disparity,0.3060749336099257,0.1441408836500655,0.379658904347133,2752527977061.2607,0.6673776869716395,0.0611734087946756
3308,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",1,Prevalence Disparity,0.0566008443744197,0.0060712038314175,0.0779179301022399,7.251455613261519,0.7692829354403496,0.0045330530278547
3309,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",1,disparate_parity,0.0950597726915864,0.0173610172364859,0.1317612129440448,1281982959766.2605,0.6904393317841754,0.010767146198642
3310,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",2,equal_opportunity,0.1035827813300477,0.0225573946655329,0.1501911937016714,535204807920.0853,0.7252588227951448,0.0135401446037356
3311,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",2,individual_fairness,0.0432728127977467,0.0039007990308678,0.0624563770232296,0.1516073042220027,0.1354733618546976,0.0015374669063173
3312,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",2,Group Size Disparity,0.2980986239289185,0.1322869075012184,0.3637126716258569,5834580739101.232,0.6755864269442431,0.0585413962365272
3313,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",2,Prevalence Disparity,0.0544878880438717,0.0055197167984886,0.0742947965774765,414158619535.462,0.7668995977437896,0.004206074687313
3314,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",2,disparate_parity,0.0914425177681691,0.0159742766321524,0.1263893849662718,521894534063.1185,0.6765076830594863,0.0101275249987862
3315,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",3,equal_opportunity,0.1068142577302458,0.0253554850056866,0.1592340573046063,3281583402216.909,0.7251069279114649,0.0147764998161803
3316,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",3,individual_fairness,0.045837565304834,0.0045773253250998,0.0676559334064634,0.1567393172742913,0.1394782045478721,0.0017136077435046
3317,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",3,Group Size Disparity,0.2961925153323969,0.135052759766959,0.367495251352938,4910869913634.746,0.6379216873436779,0.0570365388277431
3318,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",3,Prevalence Disparity,0.0571869666676192,0.0059637227396163,0.0772251431828802,8.826978971031716,0.7789730610601903,0.0045157295252806
3319,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",3,disparate_parity,0.0948162795836533,0.0171735286865065,0.1310478106894828,2297253325256.478,0.6774771182011039,0.0106616440399593
3320,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",4,equal_opportunity,0.1082746949375604,0.0256769550147857,0.1602403039649691,2817662103764.69,0.7293707634694094,0.0147786191966085
3321,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",4,individual_fairness,0.0454355266288479,0.0044326813161883,0.0665783847520225,0.1619941460220265,0.1435846357451951,0.0017074433355799
3322,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",4,Group Size Disparity,0.3001006860374045,0.135105178621143,0.3675665635244085,4522998965459.494,0.6536781824328848,0.0581707433988372
3323,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",4,Prevalence Disparity,0.0539414740523766,0.0051925067683391,0.0720590505650687,5.769665778659734,0.7510592516420451,0.0039767721321767
3324,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",4,disparate_parity,0.0904397592795323,0.0151514659106289,0.1230912909617449,1745316049411.7517,0.6647981992728028,0.0096321653317353
3325,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",5,equal_opportunity,0.1036547149693634,0.0236093810982659,0.1536534447979151,1159287716819.867,0.723143448439701,0.0137974820355796
3326,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",5,individual_fairness,0.0450616226661675,0.0042346148860495,0.0650739186314264,0.155806641353129,0.1400135227149232,0.0016576920762425
3327,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",5,Group Size Disparity,0.2969153817960741,0.1313351320694483,0.3624018930268554,6896233546794.904,0.6604087468270539,0.0576294864368392
3328,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",5,Prevalence Disparity,0.0550728081171857,0.0055940774824155,0.0747935657821948,425503175163.3351,0.7713166175071626,0.0042272781255461
3329,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",5,disparate_parity,0.090842354099712,0.0157857900019027,0.1256415138475447,788919195760.3961,0.6674344556054582,0.0098218419182053
3330,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",6,equal_opportunity,0.1086674901108402,0.0261645926793521,0.1617547300061179,1900533457692.636,0.7294634226081016,0.0150379241222345
3331,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",6,individual_fairness,0.0466383894075337,0.0049843190566696,0.0705997100324753,0.1571891959302743,0.1408030699524799,0.0018659393197189
3332,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",6,Group Size Disparity,0.2943796316996075,0.1329682062012727,0.3646480579973966,766856748035.971,0.6557698659302983,0.0579748871298601
3333,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",6,Prevalence Disparity,0.0560040353132563,0.0059852962195458,0.0773646962092261,64.15170511527204,0.7744200392317184,0.0044209395986407
3334,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",6,disparate_parity,0.0939180819252861,0.0172691955525782,0.1314123112671649,1407435985249.0642,0.6776130234037946,0.0104580554865346
3335,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",7,equal_opportunity,0.1080705953075511,0.0251641607329798,0.1586321554193218,1939216000730.378,0.7225210887211999,0.0145122897712605
3336,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",7,individual_fairness,0.0458212253359772,0.0045919589939242,0.067763994819699,0.1765151891284027,0.1482652822524429,0.001781967773361
3337,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",7,Group Size Disparity,0.2944540642291679,0.13324800669401,0.3650315146586799,8132140412553.187,0.6588896950133527,0.0578298557439256
3338,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",7,Prevalence Disparity,0.0547026830451152,0.0054918088447077,0.0741067395363455,7.293628223464786,0.7507451959621407,0.0041689983241861
3339,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",7,disparate_parity,0.0914986927577124,0.0160898947743128,0.1268459489866068,1258487278046.7375,0.6683805525427631,0.0099953411148368
3340,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",8,equal_opportunity,0.1040307149266061,0.0230999378494816,0.1519866370753745,2212017797352.2524,0.7281101488403995,0.0137133425024295
3341,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",8,individual_fairness,0.0460958102353576,0.0045185431913972,0.0672201100222042,0.1515762542905423,0.1379267860332885,0.0017189529092741
3342,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",8,Group Size Disparity,0.3068722983603155,0.1395317126132474,0.3735394391670676,5847687063475.842,0.6835220472654769,0.0604819276542063
3343,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",8,Prevalence Disparity,0.0550316950958569,0.005660706391842,0.0752376660446221,263032270950.9324,0.7609445890949106,0.0042773196519752
3344,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",8,disparate_parity,0.0907294778599366,0.0159703503866143,0.1263738516727821,1557909088936.0784,0.6656271081206212,0.0100151257671395
3345,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",9,equal_opportunity,0.1057140798530547,0.0248207858265593,0.1575461387231033,1757106060978.4463,0.7282027145035498,0.0143228447095562
3346,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",9,individual_fairness,0.0449635969929425,0.0044003742251221,0.0663353165751256,0.1586582530373047,0.138839601695362,0.0017053850357456
3347,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",9,Group Size Disparity,0.2927677725232618,0.1308856930702622,0.3617812779432654,1092784612065.018,0.6429904118277993,0.0563760919847082
3348,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",9,Prevalence Disparity,0.0547510532409374,0.0055009303129317,0.0741682567742546,32.6104326601317,0.7750815478377048,0.0042140554689819
3349,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'Prevalence Disparity', 'disparate_parity']",9,disparate_parity,0.0925220770176636,0.016714410576696,0.1292842240054681,1194907840650.6582,0.6804448934862378,0.0104459407640779
3350,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",0,equal_opportunity,0.1097220191566072,0.0272488325190556,0.1650722039564978,2307391356925.473,0.7209032453884912,0.0155476034385652
3351,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",0,individual_fairness,0.0459001326368424,0.0048247451034353,0.0694603851373959,0.1487606833232983,0.1337179200404986,0.0016990755583258
3352,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",0,Group Size Disparity,0.2968277392814314,0.136227320608301,0.369089854382779,6174760687856.265,0.6470249756000194,0.0575758660850201
3353,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",0,disparate_parity,0.0955549816063462,0.0177437631461481,0.133205717392866,1557299743301.2878,0.6941586981742753,0.0110268648658924
3354,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",0,Prevalence Disparity,0.0566134175786441,0.0059944060046092,0.0774235494188249,31.837297078060285,0.7786552951193287,0.0045218711736321
3355,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",1,equal_opportunity,0.1069235757023185,0.0241941176624136,0.1555445841629134,2030062896233.9607,0.7247377620111413,0.0142043732628005
3356,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",1,individual_fairness,0.0441343129610521,0.0041987751009569,0.0647979559936648,0.1558755058227832,0.1370653493002922,0.00159101756838
3357,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",1,Group Size Disparity,0.3064963241828488,0.1442330309708593,0.3797802403638969,2639544658611.796,0.668776589610054,0.0611835183477804
3358,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",1,disparate_parity,0.0956108239377787,0.0174854194214035,0.1322324446624336,1297718194836.4692,0.6936565840323159,0.0108423944049573
3359,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",1,Prevalence Disparity,0.0567932457775224,0.0061184624370028,0.0782206011035635,7.3342096136736465,0.7687301661171687,0.004567877077121
3360,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",2,equal_opportunity,0.1035827812721161,0.0225573946187688,0.1501911935459894,535204824767.3834,0.7252588226773643,0.0135401445785385
3361,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",2,individual_fairness,0.0430821175582209,0.0038507500166067,0.0620544117416864,0.1515708241786968,0.1349977519695107,0.0015205705581283
3362,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",2,Group Size Disparity,0.2984270635075663,0.1327291443711342,0.3643201124987943,5733708230711.388,0.6756180373648417,0.058746495270178
3363,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",2,disparate_parity,0.0916593648442666,0.015928008527785,0.126206214299396,451458419663.68427,0.6788030310195793,0.0100975241452234
3364,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",2,Prevalence Disparity,0.0545500115290959,0.0055257459726124,0.0743353615220404,445649520057.4114,0.7665666479723913,0.0042148075087305
3365,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",3,equal_opportunity,0.1068142576472145,0.0253554850262955,0.159234057369319,3281583400942.057,0.7251069271702156,0.0147764998226821
3366,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",3,individual_fairness,0.0459365790445479,0.0046058868707338,0.0678666845420774,0.1565300673555012,0.1402030296828068,0.0017263296454526
3367,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",3,Group Size Disparity,0.2959107643376072,0.1348590475975283,0.3672315993995184,4753246869580.491,0.6370575879757225,0.0570211327601425
3368,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",3,disparate_parity,0.0952247614755439,0.0174122443984873,0.1319554636931995,1992967884269.567,0.6786115103764776,0.0107809142804925
3369,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",3,Prevalence Disparity,0.0566932150590484,0.0058639345960703,0.0765763318269444,8.91922114954171,0.7743711909806177,0.0044424513247098
3370,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",4,equal_opportunity,0.1082746946583096,0.0256769549404599,0.1602403037330495,2817662097520.011,0.7293707620651008,0.014778619156381
3371,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",4,individual_fairness,0.0454355261277128,0.0044326812248042,0.0665783840657327,0.1619941460469403,0.1435846355948599,0.0017074433114102
3372,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",4,Group Size Disparity,0.3001672110052953,0.1349899822736373,0.367409828765695,4773782990585.6,0.6536036499330007,0.0581363773025694
3373,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",4,disparate_parity,0.0909863662528717,0.0152666371592968,0.1235582338789966,1554266793371.2507,0.6688882299146574,0.0096987369566377
3374,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",4,Prevalence Disparity,0.0537452211743339,0.0051899604287279,0.0720413799751781,5.674225512781579,0.7473542157875933,0.0039731875190672
3375,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",5,equal_opportunity,0.1036547149468228,0.0236093810946082,0.1536534447860126,1159287773531.5225,0.723143448415249,0.0137974820322847
3376,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",5,individual_fairness,0.0450616225203823,0.0042346148635656,0.0650739184586698,0.1558066398921883,0.1400135213101765,0.0016576920647975
3377,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",5,Group Size Disparity,0.2967836507519062,0.1311426481035041,0.3621362286536713,7011803826699.109,0.6604537845033198,0.0575071326885243
3378,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",5,disparate_parity,0.0906269497859484,0.0160223670557731,0.1265794890800764,854063588689.4607,0.666425319519991,0.0099483945536922
3379,"['equal_opportunity', 'individual_fairness', 'Group Size Disparity', 'disparate_parity', 'Prevalence Disparity']",5,Prevalence Disparity,0.0549977680087248,0.0056297156175022,0.0750314308640204,440775999139.3319,0.7692469372811716,0.0042487861589579
